Date,Open,High,Low,Close,Volume,OpenInt
7/11/2013,528.95,531.99,528.42,531.55,27255,0
7/12/2013,532.21,541.55,531.39,539.88,71349,0
7/15/2013,539,540.5,535.88,538,47163,0
7/16/2013,539.23,540,534.1,537.6,18545,0
7/17/2013,538,540,538,539.51,23649,0
7/18/2013,539.4,544.79,539.37,544.53,37473,0
7/19/2013,542.85,548.07,540.86,547.02,41170,0
7/22/2013,549,549.09,546.47,546.9,38549,0
7/23/2013,546.25,546.25,542.11,543.4,25975,0
7/24/2013,543,544.03,536.99,537.06,15327,0
7/25/2013,537.65,541.97,536.93,540.72,25468,0
7/26/2013,540.72,541.9,534.68,535.98,29616,0
7/29/2013,536.6,539.3,532.33,532.86,22690,0
7/30/2013,533.15,535.56,530.68,531.96,42922,0
7/31/2013,535.64,538.06,530,530,28784,0
8/1/2013,534.71,537.27,529.94,534.51,55080,0
8/2/2013,533.58,537.85,531.56,537.85,43322,0
8/5/2013,537.04,537.59,531.31,533.33,37299,0
8/6/2013,533.67,533.67,531.3,531.39,41888,0
8/7/2013,530,532.07,528.78,530.6,75351,0
8/8/2013,529.71,531,522.5,530.39,98336,0
8/9/2013,529.74,530,527.14,528.17,53199,0
8/12/2013,528.15,529.68,527.37,529.2,101150,0
8/13/2013,524,524.25,520.14,520.5,128344,0
8/14/2013,520.82,523.42,520.74,523,53614,0
8/15/2013,522.86,522.86,518.68,519.85,42867,0
8/16/2013,520.76,522.73,513.11,514.73,75145,0
8/19/2013,512.74,517.5,506.64,513.44,59012,0
8/20/2013,513.97,518.88,513.1,517.04,46826,0
8/21/2013,517.46,519.06,516,516.25,46787,0
8/22/2013,519.22,527.82,518.62,526.3,33812,0
8/23/2013,528.58,528.58,516,518,39872,0
8/26/2013,519.14,521.98,516.12,520.48,18246,0
8/27/2013,518,519.62,510.28,510.28,25751,0
8/28/2013,510.5,514.02,510.5,511.95,28684,0
8/29/2013,510,514.69,509.83,512.92,23230,0
8/30/2013,514.89,514.89,510.36,510.7,19329,0
9/3/2013,518,520.51,513.59,514.07,43748,0
9/4/2013,515.89,518.73,512.22,517.22,27732,0
9/5/2013,519.2,519.2,513.22,513.8,13830,0
9/6/2013,517.54,517.54,508.62,511.73,27791,0
9/9/2013,513.48,521.09,512.38,520.17,45520,0
9/10/2013,521.27,521.27,517.79,519,43459,0
9/11/2013,518.93,519.4,516.18,518.99,25991,0
9/12/2013,517.5,519.24,515,518.85,41332,0
9/13/2013,519,519.72,516.51,517,24632,0
9/16/2013,518.16,520.5,516.43,516.9,36786,0
9/17/2013,518.99,521.35,518.99,519.54,29234,0
9/18/2013,520.7,522.52,519.09,521.91,49180,0
9/19/2013,521.6,523.96,517.06,520.24,50473,0
9/20/2013,521.32,522.23,518.81,519.47,68113,0
9/23/2013,520,520.06,515.27,519.45,48815,0
9/24/2013,519,519.99,517.7,519.25,29463,0
9/25/2013,518.35,519.95,517.87,519.03,28158,0
9/26/2013,518.62,520.45,517.15,520.45,22770,0
9/27/2013,519.5,520.89,518.2,520.05,41338,0
9/30/2013,515.82,519.96,515.82,517.77,53434,0
10/1/2013,511.06,520.02,511.06,518,43669,0
10/2/2013,517.9,518.17,516.7,518,30543,0
10/3/2013,516.92,518.52,516.6,518,41958,0
10/4/2013,518.56,519.77,516.88,518.75,102231,0
10/7/2013,516.49,519.42,516.05,518.27,53068,0
10/8/2013,518.99,518.99,514.09,514.95,41539,0
10/9/2013,515,516.18,513.96,514.53,22764,0
10/10/2013,517.25,519.95,517.25,518.5,109709,0
10/11/2013,518.51,519.95,517.5,519.01,84002,0
10/14/2013,517,519.27,516.48,518.29,43014,0
10/15/2013,518.1,519.37,516.6,517.61,43258,0
10/16/2013,518.41,519.95,517.77,519.24,85366,0
10/17/2013,518.9,520.26,516.94,520,88270,0
10/18/2013,520,520.98,519.55,520.02,67353,0
10/21/2013,520,522.61,520,522.5,68751,0
10/22/2013,522.5,524.44,522.3,522.88,64883,0
10/23/2013,523,524.94,520.01,520.73,31472,0
10/24/2013,520.8,524.26,520.26,523.7,30633,0
10/25/2013,524.95,525,522.11,522.51,62787,0
10/28/2013,523.5,523.87,522.21,522.21,50649,0
10/29/2013,522.98,529.4,522.98,528.94,102786,0
10/30/2013,529.75,534.27,528.88,529.38,64642,0
10/31/2013,528.85,532.07,525.16,529.67,30400,0
11/1/2013,534.96,534.96,530.17,531.49,43001,0
11/4/2013,533.14,534.15,530.47,532.99,43981,0
11/5/2013,534.68,537.44,531.75,535.12,56899,0
11/6/2013,538.88,539.9,536.63,537.6,41319,0
11/7/2013,537.53,539,533.1,534.75,79395,0
11/8/2013,534.14,539.3,532.51,538.58,43709,0
11/11/2013,539,539.9,536.28,536.75,18935,0
11/12/2013,536.75,537.35,534.5,535.01,36700,0
11/13/2013,535.03,538.19,534.9,537.94,30998,0
11/14/2013,537,541.59,535.85,539.75,55365,0
11/15/2013,542.25,542.98,538.06,539.96,23903,0
11/18/2013,539.61,543.2,539.61,543.14,41974,0
11/19/2013,542.05,544.07,539.72,542,45896,0
11/20/2013,542.03,542.13,536.32,537.39,32300,0
11/21/2013,539.65,547,539,545.47,65690,0
11/22/2013,546.77,552.74,545.17,552.74,47727,0
11/25/2013,556,559.21,553.49,554.06,41237,0
11/26/2013,555,557.57,553.24,555.25,30554,0
11/27/2013,559.95,561.75,557.86,560.31,37203,0
11/29/2013,563.1,564.61,556.6,557.28,14390,0
12/2/2013,564.9,564.9,558.38,559.51,36892,0
12/3/2013,559.53,560.74,557.09,560.08,54616,0
12/4/2013,559.99,560.4,555.4,560.35,33637,0
12/5/2013,560,560.12,555.43,557.02,38886,0
12/6/2013,559.01,563.99,558.07,563.33,32428,0
12/9/2013,566.88,567.88,563.4,565.64,51001,0
12/10/2013,565.98,566.53,563.11,564.43,41124,0
12/11/2013,564.58,564.58,556.72,557.73,40002,0
12/12/2013,558,561.7,555.01,560.47,50683,0
12/13/2013,561.5,561.99,558.21,561.79,58415,0
12/16/2013,563.93,564.56,560.26,561.37,43260,0
12/17/2013,563.25,563.25,558.18,561.51,35801,0
12/18/2013,563,566.59,560.38,566,41018,0
12/19/2013,564.88,567.6,563.51,564.01,40044,0
12/20/2013,565,576,565,576,96539,0
12/23/2013,576.01,578.04,573.07,576.02,54373,0
12/24/2013,576.89,578.88,576.23,577.01,10616,0
12/26/2013,578.75,579.92,575.13,579.18,24334,0
12/27/2013,579.04,579.04,573.12,575.51,48435,0
12/30/2013,573.53,579.22,573.08,578.9,27723,0
12/31/2013,580,582.59,578.85,580.35,30549,0
1/2/2014,578.5,580,572.88,574.75,59805,0
1/3/2014,573.39,578.99,573.39,577.16,30313,0
1/6/2014,576.5,577.24,574.03,576.5,37045,0
1/7/2014,574.62,576.47,572.24,573.5,35817,0
1/8/2014,563.07,573.98,563.07,571.94,40427,0
1/9/2014,573.9,575.48,567.38,573.97,33173,0
1/10/2014,574.43,576.51,570.8,574,32349,0
1/13/2014,575,577.68,570.77,571.13,48239,0
1/14/2014,572.4,576.99,572.31,574,46584,0
1/15/2014,573.1,574.67,571.42,573.92,36145,0
1/16/2014,574.16,574.16,565.24,569.91,38083,0
1/17/2014,568.77,572.01,563.15,566.58,76822,0
1/21/2014,571,571.57,561.52,563.9,38647,0
1/22/2014,563.97,565.85,562.76,564.6,19937,0
1/23/2014,563.77,564.6,553.44,557,46200,0
1/24/2014,557.39,557.39,546.4,547.78,30497,0
1/27/2014,558.96,558.96,540.01,543.58,52159,0
1/28/2014,542.16,546.98,542.16,544.41,42880,0
1/29/2014,541.75,544.07,539.24,540.02,61142,0
1/30/2014,543.72,545.11,540.02,544.83,46865,0
1/31/2014,540.56,542.84,537.86,539.14,31695,0
2/3/2014,540.4,541.96,527.17,529,56070,0
2/4/2014,530,534.97,529.84,534.9,56255,0
2/5/2014,534.36,537.03,534.36,536.91,25789,0
2/6/2014,536,540.1,533.65,536.7,32408,0
2/7/2014,541.13,545.23,538.33,542.51,31960,0
2/10/2014,542.49,543.98,538.11,542.25,35814,0
2/11/2014,554.99,560,552.19,554.76,61242,0
2/12/2014,554,554.76,550.62,551.9,30842,0
2/13/2014,551.41,564.82,550.65,563.06,76848,0
2/14/2014,562.9,569.54,561.26,568.96,43707,0
2/18/2014,570,573.12,569,571.79,36314,0
2/19/2014,572.65,575.49,570.19,570.34,68227,0
2/20/2014,573.4,574.99,570.61,574.99,55490,0
2/21/2014,575,577.28,574.01,575.68,52630,0
2/24/2014,575.68,582.88,574.39,580,66492,0
2/25/2014,579.99,581,573.29,575,131899,0
2/26/2014,575,575,569.7,570.21,32149,0
2/27/2014,568.78,573.67,567.99,571.5,49843,0
2/28/2014,570.6,578,570.6,578,35230,0
3/3/2014,576.8,577.33,573.26,575.77,33042,0
3/4/2014,579.77,580.02,574.88,577.7,31002,0
3/5/2014,577.7,579.58,575.48,579.37,21849,0
3/6/2014,582.72,582.72,578.77,579.7,29617,0
3/7/2014,583.37,585.05,579.75,584.49,48212,0
3/10/2014,584.63,585.2,579.14,583.2,51144,0
3/11/2014,582.93,586.59,580.9,581.82,27385,0
3/12/2014,580.68,584.6,580.12,581.8,25590,0
3/13/2014,581.1,583.92,580.01,582.52,30564,0
3/14/2014,583,588.99,583,586.92,34428,0
3/17/2014,589,590.99,583.12,586.6,20923,0
3/18/2014,585.45,591.74,585.45,588.84,31404,0
3/19/2014,589,591.87,585.29,589.98,49690,0
3/20/2014,589,591,585.56,589.2,27377,0
3/21/2014,595.75,595.75,585.77,588.91,41242,0
3/24/2014,590.87,592,588.17,588.46,35142,0
3/25/2014,588.82,589.97,583.17,586.55,40719,0
3/26/2014,587.87,592,587.4,590,24900,0
3/27/2014,590,591.36,581.33,586.66,29655,0
3/28/2014,586.91,590.4,586.91,589.21,20648,0
3/31/2014,590.25,596.87,590.1,596.1,29665,0
4/1/2014,596.07,598.26,593.76,595.99,31127,0
4/2/2014,596.5,598.3,596.06,597.27,19879,0
4/3/2014,598.46,605.61,597.12,604.15,24907,0
4/4/2014,605,610,605,607.4,65476,0
4/7/2014,607.4,608.59,597.92,599.95,55861,0
4/8/2014,600.5,601.43,594.83,597.34,39441,0
4/9/2014,599.58,623.84,599.58,614.24,57539,0
4/10/2014,614.17,620.41,613.99,615,58743,0
4/11/2014,610.91,613.06,604.52,606.71,30895,0
4/14/2014,610.5,613.24,607,611.68,32973,0
4/15/2014,613.74,614.31,604.03,610.25,33747,0
4/16/2014,612.48,617.5,609.59,616.44,23375,0
4/17/2014,616.25,623.95,615.15,619.04,27818,0
4/21/2014,620.47,620.47,614,614.7,28595,0
4/22/2014,614.14,619.16,613.32,614.9,34662,0
4/23/2014,614.54,619.19,612.51,616.04,34891,0
4/24/2014,615.51,619.64,615.48,618.24,23343,0
4/25/2014,616.66,619.38,612.99,618.39,20836,0
4/28/2014,620.35,624.13,612.51,616.93,29758,0
4/29/2014,616.6,617.69,613.13,616.9,26853,0
4/30/2014,618.13,625.92,616.01,625.92,42379,0
5/1/2014,624.52,634.32,619.32,633.92,33344,0
5/2/2014,633.89,639.55,632.51,635.7,46889,0
5/5/2014,635,638.94,634.42,636.2,36695,0
5/6/2014,636.1,640.64,636.1,640.64,45873,0
5/7/2014,640.98,644,639.43,642.8,53035,0
5/8/2014,640,647.87,637.56,640.23,58919,0
5/9/2014,638.83,640.68,633.02,634.8,94458,0
5/12/2014,632.69,639,632.32,637.92,43370,0
5/13/2014,637.92,638.99,632.7,635.35,38954,0
5/14/2014,636.42,638.41,632.52,636.11,70700,0
5/15/2014,636,636,623.45,625.21,56077,0
5/16/2014,625.01,625.01,619.13,624.67,51210,0
5/19/2014,625,625,618.52,621.2,62476,0
5/20/2014,621.53,621.82,615,615.15,53667,0
5/21/2014,615.84,622.12,614.52,622.12,54051,0
5/22/2014,620.16,622.98,617.41,622,98269,0
5/23/2014,622.96,627.7,620.39,625,38193,0
5/27/2014,625,633.49,625,630.64,53295,0
5/28/2014,630.64,633.35,628.36,632.68,58174,0
5/29/2014,631.96,635.6,628.59,634.23,63912,0
5/30/2014,632.99,643.34,632.99,640.22,95426,0
6/2/2014,642.5,645.01,637.71,640.05,87732,0
6/3/2014,640.74,641.81,637.56,641.8,33574,0
6/4/2014,639.69,643.46,639.25,643.07,34824,0
6/5/2014,645.1,646.27,641,643.31,36723,0
6/6/2014,646.99,647,644.53,645.38,24984,0
6/9/2014,644.46,648.9,644,646.18,34456,0
6/10/2014,646.7,647.91,644.87,646.75,22500,0
6/11/2014,645.47,646.2,641.32,644,27762,0
6/12/2014,645.05,645.05,640.13,640.26,22841,0
6/13/2014,642.21,643.77,640.25,642.5,22323,0
6/16/2014,642.83,644.96,640.6,642.07,19371,0
6/17/2014,642.94,651.43,642.63,650.27,36701,0
6/18/2014,650.42,652.27,644.04,648.96,37594,0
6/19/2014,648.82,651.97,647.93,651.65,42483,0
6/20/2014,652.9,655.15,649.78,654.5,138703,0
6/23/2014,654.5,654.89,652,653.81,34205,0
6/24/2014,653.8,653.8,646.16,646.94,32683,0
6/25/2014,647.66,650.99,644.87,650.25,26046,0
6/26/2014,651,651,648.09,650.95,19650,0
6/27/2014,648.16,654.34,648.16,651.73,42340,0
6/30/2014,650.2,655.75,650.2,655.64,35042,0
7/1/2014,666,666,655.22,656.93,31716,0
7/2/2014,657.11,659.42,650.43,652.66,26500,0
7/3/2014,653.42,658.39,652.51,656.58,12379,0
7/7/2014,654,656.5,650,651.45,29790,0
7/8/2014,660.98,660.98,648.07,649.58,22771,0
7/9/2014,651.57,652.56,650.06,652.36,26609,0
7/10/2014,648.73,650.23,644,647.07,31706,0
7/11/2014,647.74,652.64,647.74,651.46,37004,0
7/14/2014,653.95,654,647.12,648.71,41040,0
7/15/2014,649.92,651.63,647.88,650.61,25508,0
7/16/2014,651,651.59,647.61,649.25,21145,0
7/17/2014,649.25,651.5,644.83,645.1,30000,0
7/18/2014,646.72,650.15,643.43,644.85,25947,0
7/21/2014,645,646.75,644.8,646.24,21723,0
7/22/2014,645.77,647.84,643.5,643.5,20037,0
7/23/2014,645.9,651.91,645.66,648,27553,0
7/24/2014,649.88,656.37,648.33,655.2,23122,0
7/25/2014,655.23,655.48,650.18,651.25,24877,0
7/28/2014,651.28,651.28,646.98,648.7,23961,0
7/29/2014,647.01,647.52,640.11,640.11,29106,0
7/30/2014,640.78,641.86,638.72,640,22344,0
7/31/2014,634,638.95,631.03,632.11,54976,0
8/1/2014,628.6,645,628.6,641.08,59999,0
8/4/2014,641.31,648.08,637.19,646.47,28262,0
8/5/2014,646.5,650.14,644.33,647.16,32064,0
8/6/2014,645.46,647.97,643.93,643.93,22754,0
8/7/2014,644,646,631.51,632.19,61349,0
8/8/2014,631.69,636.26,623.9,634.7,62198,0
8/11/2014,635.19,639.64,634.75,635.3,30959,0
8/12/2014,634.89,638.18,634.57,637.99,34255,0
8/13/2014,639.63,643.6,639.63,641.39,33098,0
8/14/2014,642.97,643.75,640,640.85,20268,0
8/15/2014,639.51,641.3,636.05,637.89,16811,0
8/18/2014,638.1,640.49,637.74,640.49,30432,0
8/19/2014,638.1,642.65,638.1,638.67,26997,0
8/20/2014,636.1,641.95,635.5,641.57,28621,0
8/21/2014,642,645.6,641.22,643.9,35059,0
8/22/2014,644.16,649.4,642.71,647.43,26426,0
8/25/2014,648.69,656.78,648.69,656.45,25782,0
8/26/2014,656.98,658.38,652.37,652.44,31328,0
8/27/2014,654.4,662.68,653.28,658.47,28327,0
8/28/2014,658.7,659.76,650.83,650.83,26672,0
8/29/2014,651.47,659.8,648.02,659.8,32002,0
9/2/2014,659.19,665.68,658.33,659,26337,0
9/3/2014,658.69,662.02,651.79,652.75,42878,0
9/4/2014,654.92,658.77,648.25,650.88,29213,0
9/5/2014,649.68,649.97,643.01,646.6,33403,0
9/8/2014,645.46,654.4,645.46,649.71,22007,0
9/9/2014,650.01,652.11,643.75,646.69,24206,0
9/10/2014,646.7,649.01,638.67,641.7,65608,0
9/11/2014,642.05,643.35,640,640.57,28781,0
9/12/2014,641.38,643.9,638.99,639.65,22662,0
9/15/2014,640,642.35,636.33,639.13,32166,0
9/16/2014,637.48,643.65,637.48,640.05,12656,0
9/17/2014,645.5,648.02,641.05,645.39,15080,0
9/18/2014,647.33,649.5,643.76,646,25156,0
9/19/2014,648.04,652.02,645.01,646.84,50456,0
9/22/2014,646.84,647.95,639.9,639.9,32701,0
9/23/2014,641.89,641.89,633.44,633.44,37266,0
9/24/2014,633.4,635.99,633.01,633.51,34607,0
9/25/2014,633,636.96,628.88,632.6,47864,0
9/26/2014,633.61,641.42,631.4,637.89,25438,0
9/29/2014,631.08,640.79,630.1,636.84,31927,0
9/30/2014,635.91,639.79,634.25,636.15,20269,0
10/1/2014,635.69,638.96,633.55,634.55,26881,0
10/2/2014,632.65,637.64,632.65,637.2,24640,0
10/3/2014,641.5,647.34,638.27,644.68,27361,0
10/6/2014,645.82,648.93,644.52,646.93,22421,0
10/7/2014,647.95,647.95,638.51,638.93,23676,0
10/8/2014,639.49,648.2,636.35,648.2,21477,0
10/9/2014,646.25,651.79,639.91,640.75,20911,0
10/10/2014,639.75,644.13,638.29,638.48,19443,0
10/13/2014,638.39,647.94,638.19,639.85,14306,0
10/14/2014,640,650,639.17,648.15,43085,0
10/15/2014,640.05,646,634.27,637.4,85436,0
10/16/2014,637.4,640.5,633.99,639.56,53050,0
10/17/2014,644.95,647.29,639.38,647,49149,0
10/20/2014,647.01,653,644.52,653,27634,0
10/21/2014,654.28,669.68,653.05,669.07,35000,0
10/22/2014,670,678,667.27,667.28,48222,0
10/23/2014,670,673.99,668.48,669.18,37990,0
10/24/2014,672,674.65,668.62,672.13,27941,0
10/27/2014,672.97,680,672.57,678.97,17321,0
10/28/2014,680,687.6,679.73,685.31,27514,0
10/29/2014,686.1,690.45,670.03,676.09,37018,0
10/30/2014,674.23,685.19,674.23,681.25,33280,0
10/31/2014,681.95,691.63,680.07,690.89,25577,0
11/3/2014,691.01,695.78,687.12,692.99,39376,0
11/4/2014,690.46,693.85,687.25,687.9,79548,0
11/5/2014,686.12,694.25,686.03,689.05,37802,0
11/6/2014,686.26,700,684.81,697.04,40555,0
11/7/2014,698,703.27,698,701.89,58433,0
11/10/2014,702.01,704.46,694.13,699.38,38875,0
11/11/2014,693.5,699.94,691,699.62,22563,0
11/12/2014,699.03,703.84,697,700.7,26096,0
11/13/2014,700.13,702.99,697.21,700.19,22091,0
11/14/2014,706.55,707.36,694.92,700.21,21383,0
11/17/2014,700,703.95,694.79,703.95,25085,0
11/18/2014,703.98,706.62,697.92,701.21,39658,0
11/19/2014,698,698,689.33,697.8,59944,0
11/20/2014,696.69,699.5,693.31,698.18,28600,0
11/21/2014,700.5,700.5,695.01,695.7,23114,0
11/24/2014,696.88,697.38,692.53,695.36,46649,0
11/25/2014,693.87,697.95,690.19,694.71,25501,0
11/26/2014,694.48,697.24,692.31,697.24,13232,0
11/28/2014,698.01,703.99,696.2,696.78,7363,0
12/1/2014,693.01,696.21,680.18,682.4,61994,0
12/2/2014,682.79,684.43,677.58,679.72,49438,0
12/3/2014,664.35,686.64,660.09,686.64,44003,0
12/4/2014,682.21,694.05,682.21,692.1,22882,0
12/5/2014,694.84,697.78,684.26,690.08,21276,0
12/8/2014,689,698.68,683.61,695.12,42088,0
12/9/2014,687.25,693.32,684,689.31,29136,0
12/10/2014,690,692.16,683.99,686.43,30882,0
12/11/2014,688.05,697.07,687.45,690.53,29871,0
12/12/2014,688.57,691.84,679.67,679.67,27842,0
12/15/2014,678.63,679.39,665,673.65,40890,0
12/16/2014,668.21,678.18,667.7,669.02,42420,0
12/17/2014,669.33,676.62,667.52,675.95,17587,0
12/18/2014,681.9,686.46,680.28,683,22880,0
12/19/2014,682.25,688.59,682.25,685.45,21796,0
12/22/2014,680,687.25,680,687.25,19215,0
12/23/2014,686.99,690,682.98,685.49,26262,0
12/24/2014,685.69,691.72,683.85,687.69,19710,0
12/26/2014,686,690.93,684.14,687.21,12714,0
12/29/2014,687,696.37,684.34,691.07,17617,0
12/30/2014,688.24,689.61,685.08,687.72,8504,0
12/31/2014,686.78,687.24,681.26,682.84,13902,0
1/2/2015,682.55,687.79,672.12,681.05,25587,0
1/5/2015,684.93,684.93,668.31,668.31,25870,0
1/6/2015,669.21,673.46,661.04,662.59,23598,0
1/7/2015,665.91,671,665,669.56,13547,0
1/8/2015,673.47,684.02,673.47,684.02,15200,0
1/9/2015,683.27,687.95,670.99,670.99,19481,0
1/12/2015,669.82,676.16,668.23,675.05,22755,0
1/13/2015,681.97,686.61,669.96,672.99,36852,0
1/14/2015,668,671.92,660.05,667.91,34925,0
1/15/2015,668.58,672.91,665.09,671.85,28549,0
1/16/2015,671.28,684.32,667.85,682.9,57792,0
1/20/2015,682.9,688.14,676.92,679.4,34737,0
1/21/2015,681.4,685.92,678.01,681.31,23870,0
1/22/2015,683.82,692.75,681.1,689.7,22946,0
1/23/2015,689.38,696.08,687.76,691.18,13450,0
1/26/2015,687.25,697.85,685.78,694.61,28218,0
1/27/2015,691.09,696.36,681.44,690.48,20578,0
1/28/2015,693.52,699,685.91,687.28,21140,0
1/29/2015,685.38,693.1,679.17,689.08,23942,0
1/30/2015,680,692.99,678.71,683.36,32238,0
2/2/2015,687.63,690.84,680.06,690,28537,0
2/3/2015,690,697.84,682,697.84,34149,0
2/4/2015,695.52,705.85,695.52,702.56,20718,0
2/5/2015,704.83,710.95,703.49,710.95,19916,0
2/6/2015,711.73,714.28,701.57,709.38,26824,0
2/9/2015,707.59,708.55,701.12,705,15858,0
2/10/2015,710.8,710.8,699.01,702.02,27508,0
2/11/2015,697.51,704.97,697.51,704.75,30633,0
2/12/2015,706.44,727.66,701.32,727.65,38563,0
2/13/2015,727.66,741.78,725.23,731.94,32114,0
2/17/2015,730.82,750.82,730.82,745,53328,0
2/18/2015,745.64,751.7,744.93,749.5,52319,0
2/19/2015,746.13,750.39,744.29,748.01,30171,0
2/20/2015,750,750.95,745.21,749.3,45771,0
2/23/2015,750.3,750.55,737.39,739.03,34480,0
2/24/2015,738,746.46,738,738.29,35860,0
2/25/2015,743.5,747.94,738.34,745.27,22790,0
2/26/2015,746.44,749.3,743.33,745.13,17969,0
2/27/2015,745.14,747.31,743.97,745.44,27534,0
3/2/2015,746,749.1,741.79,749.1,39200,0
3/3/2015,753.45,761.32,749.26,759.56,26500,0
3/4/2015,751.81,753.5,746.6,747.23,20200,0
3/5/2015,749,750.48,746.36,749.46,13400,0
3/6/2015,744.5,756.39,744.5,748.32,25200,0
3/9/2015,748.32,755.48,744.02,753.89,53200,0
3/10/2015,750,750,736.75,738.1,53100,0
3/11/2015,741.67,743.5,736.37,738.77,41400,0
3/12/2015,740.76,759.09,739,758.51,46100,0
3/13/2015,759.74,759.74,744,749.79,22000,0
3/16/2015,754,757.55,750.23,757.55,42400,0
3/17/2015,756.76,768.39,754.62,767.06,31205,0
3/18/2015,766.46,767.79,758,764,36900,0
3/19/2015,763,767.91,760.3,765.25,36700,0
3/20/2015,764,778.49,763.02,778.49,50400,0
3/23/2015,775,780.42,772,776.64,64200,0
3/24/2015,778.95,783.5,775.7,777.51,52300,0
3/25/2015,778.12,780.62,765.73,768.89,119900,0
3/26/2015,768.8,769,759.99,764,75400,0
3/27/2015,765,768.85,759.56,763.97,65900,0
3/30/2015,765.9,772.65,763.98,771.53,64800,0
3/31/2015,770,775,768.5,768.96,97054,0
4/1/2015,770.1,770.93,763.17,770.85,42200,0
4/2/2015,772.69,774.07,768.15,772.34,34400,0
4/6/2015,769.12,782.76,769.12,776.58,27500,0
4/7/2015,779.37,779.71,771.26,772.89,27123,0
4/8/2015,775.48,778.22,769.6,773.72,32900,0
4/9/2015,775.7,783.8,775.02,783.03,47626,0
4/10/2015,780.3,784.25,779.13,781.63,29900,0
4/13/2015,782.8,787.82,778.24,787.42,27600,0
4/14/2015,785,787.96,775.69,780.61,45600,0
4/15/2015,781.01,784.37,777.38,777.64,26920,0
4/16/2015,773.5,779.63,770.15,779,37410,0
4/17/2015,774.3,774.3,765.25,771.44,44700,0
4/20/2015,774.6,775.74,769.9,772.44,30894,0
4/21/2015,775,779.38,759.01,763.25,64389,0
4/22/2015,764.09,764.09,746.09,758.02,56225,0
4/23/2015,753.4,763.13,752.51,758,50600,0
4/24/2015,755.44,760.36,750.03,759.34,22306,0
4/27/2015,758,762.01,751,751,38900,0
4/28/2015,751.21,760.11,751.21,754.73,26700,0
4/29/2015,754.6,755.01,742.97,744.37,45000,0
4/30/2015,742.99,747.49,736.96,740.64,29800,0
5/1/2015,743.79,750.88,742.03,749.35,37200,0
5/4/2015,751,755.7,748.3,754.97,25000,0
5/5/2015,748.55,753.52,747.13,749.81,22600,0
5/6/2015,751,752.44,745.02,749,31118,0
5/7/2015,756.91,786.99,756.91,780.36,73976,0
5/8/2015,782.71,792.58,777.13,780.43,44300,0
5/11/2015,781.79,785.01,771.69,776.45,34200,0
5/12/2015,774.48,780.38,771,776.06,57802,0
5/13/2015,776.56,780.38,771.22,773.76,32400,0
5/14/2015,778,780.46,772.61,779.5,29100,0
5/15/2015,778.28,786.79,775.65,786.79,39366,0
5/18/2015,788,797.18,788,795,57778,0
5/19/2015,796.54,797.56,786.7,792.01,51900,0
5/20/2015,796.19,796.19,781.03,781.3,71100,0
5/21/2015,782.88,785.2,775.32,775.89,42100,0
5/22/2015,776.98,778.37,769.04,771.66,32800,0
5/26/2015,774,775.63,763,768.23,60149,0
5/27/2015,771,776.57,765.87,768.32,35100,0
5/28/2015,766.02,770.79,765,769.77,34935,0
5/29/2015,770.11,772.76,766.62,772.76,63600,0
6/1/2015,774.06,778.17,770.6,774.24,28659,0
6/2/2015,775.19,780.42,772,780.35,24529,0
6/3/2015,777.56,787.49,773.72,787.49,30400,0
6/4/2015,787.58,788.7,783.08,784.37,39600,0
6/5/2015,785,788.61,777.62,780.02,26100,0
6/8/2015,777,785.87,777,777.79,24200,0
6/9/2015,776.33,781.24,772.4,774.76,30176,0
6/10/2015,776.9,785.68,774.22,785.67,32599,0
6/11/2015,787.14,791.4,783.81,787.96,52961,0
6/12/2015,785.96,789.85,784.05,789.45,55600,0
6/15/2015,789,791.08,781.66,789.16,47500,0
6/16/2015,788,796.98,786.95,795.98,44000,0
6/17/2015,797.79,797.79,791.27,795,27100,0
6/18/2015,796.5,805.06,796.5,804.99,35100,0
6/19/2015,807.6,807.6,794.45,796.27,35600,0
6/22/2015,800.85,803.59,797.64,799.88,34100,0
6/23/2015,802.84,804.7,796.06,804.58,70834,0
6/24/2015,801,804.99,796.28,799.14,22400,0
6/25/2015,801.13,809.86,797.92,798.43,54700,0
6/26/2015,800,821,799.96,811,186400,0
6/29/2015,809.9,811.1,795.32,795.32,53800,0
6/30/2015,800.92,814.51,796.15,800.68,72995,0
7/1/2015,805.01,818.61,802.92,812.49,57900,0
7/2/2015,815.99,833.75,815.99,830.01,103200,0
7/6/2015,830,844.71,827.39,842.79,111600,0
7/7/2015,847.62,854.1,841.2,853.14,148400,0
7/8/2015,848.5,858.17,846.75,848.9,55100,0
7/9/2015,853.87,855.91,848.2,854.94,71100,0
7/10/2015,859.45,872.11,858.43,870.3,62300,0
7/13/2015,878.99,880.59,861.55,865.15,47200,0
7/14/2015,866.4,878,862.98,878,37870,0
7/15/2015,876.02,882.45,871.05,874.95,29348,0
7/16/2015,871.88,881.49,871.88,876.43,59000,0
7/17/2015,878.91,881.38,869.83,878.12,22700,0
7/20/2015,879.97,880.99,871.9,876.49,23900,0
7/21/2015,876,878.14,873.29,873.29,38800,0
7/22/2015,875.4,891.6,875.4,888.35,21700,0
7/23/2015,892.85,898.08,880,880.15,46000,0
7/24/2015,881.42,891.95,879.71,889.86,26200,0
7/27/2015,883.75,889.86,870.76,876.32,73700,0
